movie_id,actor_name
7619,Andrew Prine
7620,Spalding Gray
7624,Brendan Fraser
7624,Matt Damon
7624,Chris O'Donnell
7624,Randall Batinkoff
7624,Andrew Lowery
7636,John Lithgow
7636,Lolita Davidovich
7636,Steven Bauer
7636,Frances Sternhagen
7636,Gregg Henry
7647,Carol Burnett
7647,Michael Caine
7647,Denholm Elliott
7647,Julie Hagerty
7647,Marilu Henner
7649,Bruce Boxleitner
7649,Mira Furlan
7649,Richard Biggs
7649,Andreas Katsulas
7649,Peter Jurasik
7650,Vincent Price
7650,Ian Ogilvy
7650,Robert Russell
7650,Nicky Henson
7650,Hilary Dwyer
7657,Tak Sakaguchi
7657,Hideo Sakaki
7657,Chieko Misaka
7657,Minoru Matsumoto
7657,Kenji Matsuda
7698,Jane Fonda
7698,Jack Lemmon
7698,Michael Douglas
7698,Scott Brady
7698,James Hampton
7700,Yves Montand
7700,Charles Vanel
7700,Peter van Eyck
7700,Folco Lulli
7700,Véra Clouzot
7701,Kirstie Alley
7701,John Travolta
7701,Bruce Willis
7701,Roseanne Barr
7701,Gilbert Gottfried
7702,Bing Crosby
7702,Ingrid Bergman
7702,Henry Travers
7702,William Gargan
7702,Ruth Donnelly
7704,Chuck Norris
7704,Lee Marvin
7704,Shelley Winters
7704,Martin Balsam
7704,Joey Bishop
7705,Spencer Tracy
7705,Katharine Hepburn
7705,Aldo Ray
7705,William Ching
7705,Sammy White
7706,Groucho Marx
7706,Harpo Marx
7706,Chico Marx
7706,Zeppo Marx
7706,Lillian Roth
7707,Kevin Bacon
7707,Elizabeth Perkins
7707,Nathan Lane
7707,Anthony LaPaglia
7707,Sharon Stone
7708,Peter Cook
7708,Dudley Moore
7708,Eleanor Bron
7708,Raquel Welch
7708,Alba
7713,Simone Simon
7713,Kent Smith
7713,Tom Conway
7713,Jane Randolph
7713,Jack Holt
7714,Richard Harris
7714,Vanessa Redgrave
7714,Franco Nero
7714,David Hemmings
7714,Lionel Jeffries
7716,Steve Martin
7716,Charles Grodin
7716,Judith Ivey
7716,Steve Lawrence
7716,Robyn Douglass
7720,Michael York
7720,Oliver Reed
7720,Richard Chamberlain
7720,Frank Finlay
7720,Faye Dunaway
7727,Goldie Hawn
7727,Chris Sarandon
7727,Richard Romanus
7727,Andre Gregory
7727,Gail Strickland
7728,John Garfield
7728,Lana Turner
7728,Cecil Kellaway
7728,Hume Cronyn
7728,Leon Ames
7730,John Goodman
7730,Cathy Moriarty
7730,Simon Fenton
7730,Omri Katz
7730,Lisa Jakub
7742,Lise Delamare
7742,Jean Mercure
7742,Jacques Spiesser
7742,Catherine Ferran
7742,Sabrina Leurquin
7743,Ethan Hawke
7743,River Phoenix
7743,Jason Presson
7743,Amanda Peterson
7743,Bobby Fite
7745,Tran Nu Yen Khe
7745,Man San Lu
7745,Thi Loc Truong
7745,Nguyen Anh Hoa
7745,Hoa Hoi Vuong
7748,Jean-Paul Belmondo
7748,Anna Karina
7748,Graziella Galvani
7748,Aicha Abadir
7748,Henri Attal
7749,Mireille Darc
7749,Jean Yanne
7749,Jean-Pierre Kalfon
7749,Yves Afonso
7749,Yves Beneyton
7753,Jack Lemmon
7753,Hank Azaria
7753,Wendy Moniz
7753,Caroline Aaron
7753,Bonnie Bartlett
7756,Nikolai Cherkasov
7756,Nikolai Okhlopkov
7756,Andrei Abrikosov
7756,Valentyna Ivashova
7756,Lev Fenin
7757,Todd Armstrong
7757,Nancy Kovack
7757,Gary Raymond
7757,Laurence Naismith
7757,Niall MacGinnis
7766,Toshirō Mifune
7766,Isuzu Yamada
7766,Takashi Shimura
7766,Akira Kubo
7766,Hiroshi Tachikawa
7767,Luigi Lo Cascio
7767,Alessio Boni
7767,Adriana Asti
7767,Sonia Bergamasco
7767,Fabrizio Gifuni
7772,Katharine Hepburn
7772,Robert Taylor
7772,Robert Mitchum
7772,Edmund Gwenn
7772,Marjorie Main
7773,Tom Cavanagh
7773,Ben Foster
7773,Randy Harrison
7773,Janel Moloney
7773,Jane McGregor
7781,Harry Dean Stanton
7781,Suzy Amis
7781,Crispin Glover
7781,Jenny Wright
7781,Dylan McDermott
7782,Tom Berenger
7782,Billy Zane
7782,J.T. Walsh
7782,Aden Young
7782,Kenneth Radley
7786,Paul Pena
7786,Kongar-ol Ondar
7789,Ernest Borgnine
7789,Maryam Karimi
7789,Emmanuelle Laborit
7789,Jérôme Horry
7789,Keren Mor
7792,Warren Beatty
7792,Paula Prentiss
7792,William Daniels
7792,Walter McGinn
7792,Hume Cronyn
7802,Michael Beck
7802,James Remar
7802,David Patrick Kelly
7802,Dorsey Wright
7802,David Harris
7810,Bruce Boxleitner
7810,Jerry Doyle
7810,Jeff Conaway
7810,Carrie Dobro
7810,Peter Woodward
7811,Jerry Doyle
7811,Tracy Scoggins
7811,Jeff Conaway
7811,Richard Biggs
7811,Martin Sheen
7812,Bruce Boxleitner
7812,Claudia Christian
7812,Mira Furlan
7812,Shari Belafonte
7812,Stephen Furst
7815,David Byrne
7815,John Goodman
7815,Annie McEnroe
7815,Jo Harvey Allen
7815,Spalding Gray
7820,Max von Sydow
7820,Birgitta Valberg
7820,Gunnel Lindblom
7820,Birgitta Pettersson
7820,Axel Düberg
7822,Clark Gable
7822,Ava Gardner
7822,Grace Kelly
7822,Donald Sinden
7822,Philip Stainton
7826,Danny Kaye
7826,Virginia Mayo
7826,Fay Bainter
7826,Thurston Hall
7826,Ann Rutherford
7831,William Powell
7831,Myrna Loy
7831,Virginia Grey
7831,Otto Kruger
7831,C. Aubrey Smith
7832,William Powell
7832,Myrna Loy
7832,Lucile Watson
7832,Gloria DeHaven
7832,Anne Revere
7835,William Powell
7835,Myrna Loy
7835,Keenan Wynn
7835,Dean Stockwell
7835,Phillip Reed
7845,Fred Ward
7845,Helen Shaver
7845,Chris Gartin
7845,Michael Gross
7845,Marcelo Tubert
7846,Michael Gross
7846,Susan Chuang
7846,Shawn Christian
7846,Charlotte Stewart
7846,Ariana Richards
7879,Margaret Cho
7882,André Morell
7882,Brook Williams
7882,Diane Clare
7882,John Carson
7882,Jacqueline Pearce
7883,James Ellison
7883,Frances Dee
7883,Tom Conway
7883,Edith Barrett
7883,James Bell
7884,Valerie Buhagiar
7884,Don McKellar
7884,Earl Pastko
7884,Peter Breck
7884,Jello Biafra
7888,Robert Morse
7888,Michele Lee
7888,Rudy Vallee
7888,Scooter Teague
7888,Maureen Arthur
7889,James Coburn
7889,Kris Kristofferson
7889,Richard Jaeckel
7889,Katy Jurado
7889,Chill Wills
7891,Vincent Price
7891,Franca Bettoia
7891,Emma Danieli
7891,Giacomo Rossi Stuart
7891,Umberto Raho
7894,Rod Steiger
7894,James Coburn
7894,Romolo Valli
7894,Maria Monti
7894,Rik Battaglia
7895,Warren Oates
7895,Isela Vega
7895,Robert Webber
7895,Gig Young
7895,Helmut Dantine
7896,Randolph Scott
7896,Joel McCrea
7896,Mariette Hartley
7896,Ron Starr
7896,Edgar Buchanan
7899,Jimmy Wang Yu
7899,Kam Kong
7899,Doris Lung Chun-Erh
7899,Sham Chin-Bo
7899,Lung Fei
7900,Peter Cushing
7900,Veronica Carlson
7900,Freddie Jones
7900,Simon Ward
7900,Thorley Walters
7916,Sandra Dee
7916,James Darren
7916,Cliff Robertson
7916,Arthur O'Connell
7916,Mary LaRoche
7920,Mink Stole
7920,Jean Hill
7920,Susan Lowe
7920,Liz Renay
7920,Edith Massey
7924,Toshirō Mifune
7924,Takashi Shimura
7924,Keiko Awaji
7924,Eiko Miyoshi
7924,Noriko Sengoku
7925,Toshirō Mifune
7925,Minoru Chiaki
7925,Kamatari Fujiwara
7925,Misa Uehara
7925,Susumu Fujita
7926,Toshirō Mifune
7926,Tatsuya Nakadai
7926,Kyōko Kagawa
7926,Tatsuya Mihashi
7926,Isao Kimura
7930,Brandon Quintin Adams
7930,Everett McGill
7930,Wendy Robie
7930,A.J. Langer
7930,Ving Rhames
7932,Marc Singer
7934,Woody Allen
7934,Mia Farrow
7934,Patrick Horgan
7934,John Buckwalter
7934,Marvin Chatinover
7936,Liv Ullmann
7936,Max von Sydow
7936,Sigge Fürst
7936,Gunnar Björnstrand
7936,Birgitta Valberg
7937,Ingrid Thulin
7937,Gunnel Lindblom
7937,Birger Malmsten
7937,Håkan Jahnberg
7937,Jörgen Lindström
7938,Gunnar Björnstrand
7938,Ingrid Thulin
7938,Max von Sydow
7938,Gunnel Lindblom
7938,Allan Edwall
7939,Harriet Andersson
7939,Gunnar Björnstrand
7939,Max von Sydow
7939,Lars Passgård
7940,Max von Sydow
7940,Ingrid Thulin
7940,Gunnar Björnstrand
7940,Naima Wifstrand
7940,Bengt Ekerot
7943,Edmond O'Brien
7943,Burt Lancaster
7943,Ava Gardner
7943,Albert Dekker
7943,Sam Levene
7944,Richard Burton
7944,Ava Gardner
7944,Deborah Kerr
7944,Sue Lyon
7944,Skip Ward
7951,Craig Sheffer
7951,Anne Bobby
7951,David Cronenberg
7951,Charles Haid
7951,Hugh Quarshie
7976,James Ransone
7976,Tiffany Limos
7976,Stephen Jasso
7976,James Bullard
7976,Mike Apaletegui
7979,Scott McKenzie
7979,Denny Doherty
7979,Cass Elliot
7979,John Phillips
7979,Michelle Phillips
7980,Dirk Bogarde
7980,James Caan
7980,Michael Caine
7980,Sean Connery
7980,Edward Fox
7981,Andy Lau Tak-Wah
7981,Tony Leung Chiu-Wai
7981,Anthony Wong Chau-Sang
7981,Eric Tsang Chi-Wai
7981,Kelly Chen
7982,Lim Soo-jung
7982,Moon Geun-young
7982,Yum Jung-ah
7982,Kim Kap-soo
7982,Park Mi-hyun
7983,Woody Allen
7983,Mia Farrow
7983,Nick Apollo Forte
7983,Sandy Baron
7983,Corbett Monica
7984,Jeffrey Combs
7984,Barbara Crampton
7984,Ken Foree
7984,Ted Sorel
7984,Carolyn Purdy-Gordon
7986,Gary Graham
7986,Anne-Marie Johnson
7986,Paul Koslo
7986,Robert Sampson
7986,Danny Kamekona
7987,Ian Patrick Williams
7987,Carolyn Purdy-Gordon
7987,Carrie Lorraine
7987,Guy Rolfe
7987,Hilary Mason
7988,Dennis Hopper
7988,Stephen Dorff
7988,Debi Mazar
7988,Charles Dance
7988,George Wendt
7991,David Carradine
7991,Simone Griffeth
7991,Sylvester Stallone
7991,Mary Woronov
7991,Roberta Collins
7993,Dick Miller
7993,Barboura Morris
7993,Antony Carbone
7993,Julian Burton
7993,Ed Nelson
8008,Gene Kelly
8008,Van Johnson
8008,Cyd Charisse
8008,Elaine Stewart
8008,Barry Jones
8010,Morgan Freeman
8010,Stephen Dorff
8010,Simon Fenton
8010,Guy Witcher
8010,Armin Mueller-Stahl
8011,Lili Taylor
8011,Bernardine Dohrn
8011,Mark Rudd
8011,Brian Flanagan
8011,David Gilbert
8012,Takeshi Kitano
8012,Yusuke Sekiguchi
8012,Kayoko Kishimoto
8012,Yuko Daike
8012,Kazuko Yoshiyuki
8014,Oh Young-soo
8014,Kim Ki-duk
8014,Kim Young-min
8014,Seo Jae-kyeong
8014,Kim Jong-ho
8025,Vladimir Mashkov
8025,Yekaterina Rednikova
8025,Mikhail Filipchuk
8025,Yuri Belyayev
8025,Amaliya Mordvinova
8035,Asia Argento
8035,Thomas Kretschmann
8035,Marco Leonardi
8035,Luigi Diberti
8035,Paolo Bonacelli
8042,Harvey Keitel
8042,Robert De Niro
8042,David Proval
8042,Richard Romanus
8042,Amy Robinson
8043,Danny DeVito
8043,Gary Sinise
8043,Julia Louis-Dreyfus
8043,Reese Witherspoon
8043,Robert J. Steinmiller Jr.
8044,Paul Muni
8044,Glenda Farrell
8044,Helen Vinson
8044,Noel Francis
8044,Preston Foster
8045,Tim Quill
8045,Michael Boatman
8045,Dylan McDermott
8045,Don Cheadle
8045,Steven Weber
8057,Paul Newman
8057,Geraldine Page
8057,Shirley Knight
8057,Ed Begley
8057,Rip Torn
8092,John Hurt
8092,Raúl Juliá
8092,Nick Brimble
8092,Bridget Fonda
8092,Jason Patric
8093,Han Suk-kyu
8093,Yunjin Kim
8093,Choi Min-sik
8093,Song Kang-ho
8093,Yoon Joo-sang
8094,Spencer Tracy
8094,Robert Ryan
8094,Walter Brennan
8094,Lee Marvin
8094,Dean Jagger
8117,Dejan Čukić
8117,Kim Bodnia
8117,Brian Patterson
8117,Nikolaj Lie Kaas
8117,Tomas Villum Jensen
8118,Chuck Norris
8118,Billy Drago
8118,John P. Ryan
8118,Richard Jaeckel
8118,Begonya Plaza
8119,Ralph Macchio
8119,Joe Seneca
8119,Jami Gertz
8119,Joe Morton
8119,Robert Judd
8121,Raymond Bouchard
8121,Dominik Michon-Dagenais
8121,Guy-Daniel Tremblay
8121,Nadia Drouin
8121,Rita Lafontaine
8125,George O’Brien
8125,Janet Gaynor
8125,Margaret Livingston
8125,Bodil Rosing
8125,J. Farrell MacDonald
8126,Peter Breck
8126,Constance Towers
8126,Gene Evans
8126,James Best
8126,Hari Rhodes
8128,Gaspard Manesse
8128,Raphael Fejtö
8128,Francine Racette
8128,Stanislas Carré de Malberg
8128,Philippe Morier-Genoud
8131,Frank Whaley
8131,Annabeth Gish
8131,Jean Stapleton
8131,Amy Jo Johnson
8131,Patrick Van Horn
8132,James Marshall
8132,T.E. Russell
8132,Cuba Gooding Jr.
8132,Robert Loggia
8132,Brian Dennehy
8136,Lon Chaney Jr.
8136,Max Showalter
8136,Marian Carr
8136,Ross Elliott
8136,Stuart Randall
8137,Susan Cabot
8137,Anthony Eisley
8137,Michael Mark
8137,Barboura Morris
8137,William Roerick
8138,Ken Clark
8138,Yvette Vickers
8138,Jan Shepard
8138,Michael Emmet
8138,Tyler McVey
8142,Riki Takeuchi
8142,Show Aikawa
8142,Renji Ishibashi
8142,Shingo Tsurumi
8142,Ren Osugi
8143,Martine Carol
8143,Peter Ustinov
8143,Anton Walbrook
8143,Henri Guisol
8143,Lise Delamare
8147,Cliff Robertson
8147,Claire Bloom
8147,Lilia Skala
8147,Leon Janney
8147,Ruth White
8153,Kirk Douglas
8153,Anthony Quinn
8153,James Donald
8153,Pamela Brown
8153,Everett Sloane
8154,Marcello Mastroianni
8154,Anita Ekberg
8154,Anouk Aimée
8154,Yvonne Furneaux
8154,Magali Noël
8157,Yoshikatsu Fujiki
8157,Sumi Mutoh
8157,Eri Sendai
8157,Hiroyuki Kinoshita
8157,Kohsei Hirota
8158,Jason Patric
8158,Jennifer Jason Leigh
8158,Sam Elliott
8158,Max Perlich
8158,Gregg Allman
8167,Errol Flynn
8167,Olivia de Havilland
8167,Lionel Atwill
8167,Basil Rathbone
8167,Ross Alexander
8169,Hume Cronyn
8169,Jessica Tandy
8169,Frank McRae
8169,Elizabeth Peña
8169,Michael Carmine
8183,Michael Caine
8183,Julie Walters
8183,Michael Williams
8183,Maureen Lipman
8183,Jeananne Crowley
8188,Kinuyo Tanaka
8188,Yoshiaki Hanayagi
8188,Kyōko Kagawa
8188,Eitarō Shindō
8188,Ichirō Sugai
8189,Catherine Demongeot
8189,Philippe Noiret
8189,Hubert Deschamps
8189,Carla Marlier
8189,Annie Fratellini
8190,James Garner
8190,Julie Andrews
8190,Melvyn Douglas
8190,James Coburn
8190,Joyce Grenfell
8191,Richard Burton
8191,Geneviève Bujold
8191,Irene Papas
8191,Anthony Quayle
8191,John Colicos
8195,Gabriele Ferzetti
8195,Monica Vitti
8195,Lea Massari
8195,Dominique Blanchar
8195,Renzo Ricci
8196,Dolly Read
8196,Cynthia Myers
8196,Marcia McBroom
8196,John Lazar
8196,Michael Blodgett
8197,Emmanuelle Riva
8197,Eiji Okada
8197,Stella Dassas
8197,Pierre Barbaud
8197,Bernard Fresson
8199,Machiko Kyō
8199,Mitsuko Mito
8199,Kinuyo Tanaka
8199,Masayuki Mori
8199,Eitarō Ozawa
8207,Edward Fox
8207,Terence Alexander
8207,Michel Auclair
8207,Alan Badel
8207,Tony Britton
8225,Patricia Tallman
8225,Tony Todd
8225,McKee Anderson
8225,Bill Moseley
8225,Heather Mazur
8228,Ricardo Cortez
8228,Bebe Daniels
8228,Dudley Digges
8228,Una Merkel
8228,Robert Elliott
8232,William Powell
8232,Myrna Loy
8232,Frank McHugh
8232,Edmund Lowe
8232,Donald Douglas
8235,Harold Lloyd
8235,Mildred Davis
8235,Bill Strother
8235,Noah Young
8235,Westcott Clarke
8236,Dana Andrews
8236,Rhonda Fleming
8236,George Sanders
8236,Howard Duff
8236,Thomas Mitchell
8238,Elliott Gould
8238,Marcia Rodd
8238,Vincent Gardenia
8238,Elizabeth Wilson
8238,Jon Korkes
8239,Silvia Pinal
8239,Francisco Rabal
8239,Fernando Rey
8239,José Calvo
8239,Margarita Lozano
8241,Patrick Stewart
8241,Vincent Kartheiser
8241,Brenda Fricker
8241,Bradley Whitford
8241,Matt Craven
8290,Joe Don Baker
8290,Martin Balsam
8290,John Saxon
8290,Linda Evans
8290,Morgan Paull
8293,Shirley MacLaine
8293,Marcello Mastroianni
8293,Bob Dishy
8293,Jessica Tandy
8293,Kathy Bates
8302,Pat O’Brien
8302,Adolphe Menjou
8302,Mary Brian
8302,Edward Everett Horton
8302,Walter Catlett
8327,Miho Kanno
8327,Hidetoshi Nishijima
8327,Tatsuya Mihashi
8327,Chieko Matsubara
8327,Kyoko Fukada
8331,Bette Davis
8331,Ann Sheridan
8331,Monty Woolley
8331,Richard Travis
8331,Jimmy Durante
8335,Victor Moore
8335,Beulah Bondi
8335,Fay Bainter
8335,Thomas Mitchell
8335,Porter Hall
8336,Ginger Rogers
8336,Ray Milland
8336,Rita Johnson
8336,Robert Benchley
8336,Diana Lynn
8337,Humphrey Bogart
8337,Robert Francis
8337,Van Johnson
8337,Fred MacMurray
8337,May Wynn
8338,Deborah Kerr
8338,David Farrar
8338,Flora Robson
8338,Kathleen Byron
8338,Sabu
8340,Clint Eastwood
8340,Patrick McGoohan
8340,Roberts Blossom
8340,Jack Thibeau
8340,Fred Ward
8341,John Howard Davies
8341,Robert Newton
8341,Alec Guinness
8341,Kay Walsh
8341,Francis L. Sullivan
8360,Mike Myers
8360,Eddie Murphy
8360,Cameron Diaz
8360,Julie Andrews
8360,Antonio Banderas
8361,Dennis Quaid
8361,Jake Gyllenhaal
8361,Emmy Rossum
8361,Dash Mihok
8361,Jay O. Sanders
8362,Kate Hudson
8362,John Corbett
8362,Joan Cusack
8362,Hayden Panettiere
8362,Spencer Breslin
8363,Kevin Hart
8363,Tom Arnold
8363,Method Man
8363,Snoop Dogg
8363,Godfrey
8364,Mario Van Peebles
8364,Joy Bryant
8364,Khleo Thomas
8364,T.K. Carter
8364,Terry Crews
8366,Jena Malone
8366,Mandy Moore
8366,Macaulay Culkin
8366,Patrick Fugit
8366,Eva Amurri
8368,Daniel Radcliffe
8368,Rupert Grint
8368,Emma Watson
8368,Robbie Coltrane
8368,Michael Gambon
8369,Kathryn Morris
8369,Jonny Lee Miller
8369,LL Cool J
8369,Christian Slater
8369,Patricia Velásquez
8370,Takeshi Kitano
8370,Tadanobu Asano
8370,Michiyo Yasuda
8370,Yui Natsukawa
8370,Guadalcanal Taka
8371,Vin Diesel
8371,Thandiwe Newton
8371,Karl Urban
8371,Alexa Davalos
8371,Colm Feore
8372,Bill Murray
8372,Breckin Meyer
8372,Jennifer Love Hewitt
8372,Stephen Tobolowsky
8372,Evan Arnold
8373,Nicole Kidman
8373,Matthew Broderick
8373,Bette Midler
8373,Glenn Close
8373,Christopher Walken
8375,Morgan Freeman
8375,James Carville
8375,Paul Begala
8375,Jonathan Alter
8375,Steve Barnes
8376,Jon Heder
8376,Efren Ramirez
8376,Tina Majorino
8376,Aaron Ruell
8376,Jon Gries
8378,William Hurt
8378,Christine Lahti
8378,Elizabeth Perkins
8378,Mandy Patinkin
8378,Adam Arkin
8379,Albert Finney
8379,Tom Courtenay
8379,Edward Fox
8379,Zena Walker
8379,Eileen Atkins
8380,Patrick Swayze
8380,Halle Berry
8380,Sabrina Lloyd
8380,Brian Bonsall
8380,Michael Ironside
8382,Shelley Long
8382,Judith Ivey
8382,Gabriel Byrne
8382,Corbin Bernsen
8382,Sela Ward
8383,Colin Firth
8383,Heather Graham
8383,Minnie Driver
8383,Mary Steenburgen
8383,Frank Collison
8385,Rock Hudson
8385,Doris Day
8385,Tony Randall
8385,Edie Adams
8385,Jack Oakie
8387,George Gaynes
8387,Michael Winslow
8387,David Graf
8387,Leslie Easterbrook
8387,G.W. Bailey
8391,Jan-Michael Vincent
8391,William Katt
8391,Gary Busey
8391,Patti D'Arbanville
8391,Lee Purcell
8402,Michael McKean
8402,Chris Young
8402,Josie Bissett
8402,Beau Dremann
8402,John Cameron Mitchell
8405,Max von Sydow
8405,Liv Ullmann
8405,Gertrud Fridh
8405,Georg Rydeberg
8405,Erland Josephson
8410,Frank Sinatra
8410,Sterling Hayden
8410,James Gleason
8410,Nancy Gates
8410,Kim Charney
8424,Norma Shearer
8424,Chester Morris
8424,Conrad Nagel
8424,Robert Montgomery
8424,Florence Eldridge
8425,Ed Begley Jr.
8425,Stockard Channing
8425,Dabney Coleman
8425,Robert Jayne
8425,Camille Cooper
8426,Kumiko Takizawa
8426,Katsue Miwa
8426,Chisa Yokoyama
8426,Koji Moritsugu
8426,Keiko Hanagata
8427,John Ritter
8427,Harvey Korman
8427,Fred Willard
8427,Chief Dan George
8427,Richard Schaal
8446,John Wayne
8446,John Agar
8446,Adele Mara
8446,Forrest Tucker
8446,Wally Cassell
8447,Rex Reason
8447,Faith Domergue
8447,Jeff Morrow
8447,Lance Fuller
8447,Robert Nichols
8450,Fredric March
8450,Olivia de Havilland
8450,Donald Woods
8450,Anita Louise
8450,Edmund Gwenn
8451,Glenn Ford
8451,Anne Francis
8451,Louis Calhern
8451,Margaret Hayes
8451,John Hoyt
8454,Moritz Bleibtreu
8454,Chulpan Khamatova
8454,Ato Mukhamedzhanov
8454,Merab Ninidze
8454,Polina Raykina
8456,Gian Maria Volonté
8456,Florinda Bolkan
8456,Gianni Santuccio
8456,Orazio Orlando
8456,Sergio Tramonti
8458,Olivia de Havilland
8458,John Lund
8458,Mary Anderson
8458,Roland Culver
8458,Phillip Terry
8459,Olivia de Havilland
8459,Montgomery Clift
8459,Ralph Richardson
8459,Miriam Hopkins
8459,Vanessa Brown
8464,Morgan Spurlock
8464,Daryl Isaacs
8464,Lisa Ganjhu
8464,Stephen Siegel
8464,Bridget Bennett
8482,Hurd Hatfield
8482,George Sanders
8482,Donna Reed
8482,Angela Lansbury
8482,Peter Lawford
8491,James Cagney
8491,Virginia Mayo
8491,Edmond O'Brien
8491,Margaret Wycherly
8491,Steve Cochran
8492,Alastair Sim
8492,Mervyn Johns
8492,Glyn Dearman
8492,George Cole
8492,Brian Worth
8493,Matthew Modine
8493,Eric Stoltz
8493,Tate Donovan
8493,D.B. Sweeney
8493,Billy Zane
8494,Steve McQueen
8494,Edward G. Robinson
8494,Ann-Margret
8494,Karl Malden
8494,Tuesday Weld
8495,Willem Dafoe
8495,Edward Furlong
8495,Danny Trejo
8495,Mark Boone Junior
8495,Seymour Cassel
8500,Masaaki Daimon
8500,Kazuya Aoyama
8500,Reiko Tajima
8500,Akihiko Hirata
8500,Hiroshi Koizumi
8501,Rutger Hauer
8501,C. Thomas Howell
8501,Jennifer Jason Leigh
8501,Jeffrey DeMunn
8501,Billy Green Bush
8502,Kathryn Grayson
8502,Ava Gardner
8502,Howard Keel
8502,Joe E. Brown
8502,Marge Champion
8506,John Turturro
8506,Deborah Kara Unger
8506,Stephen Eric McIntyre
8506,William Allen Young
8506,Gene Davis
8507,Harry Earles
8507,Olga Baclanova
8507,Daisy Earles
8507,Henry Victor
8507,Wallace Ford
8511,Charlie Chaplin
8511,Edna Purviance
8511,Eric Campbell
8511,Albert Austin
8511,Henry Bergman
8512,Mel Brooks
8512,Marty Feldman
8512,Dom DeLuise
8512,Sid Caesar
8512,Harold Gould
8518,Greta Garbo
8518,Charles Bickford
8518,George F. Marion
8518,Marie Dressler
8518,James T. Mack
8521,Fredric March
8521,Miriam Hopkins
8521,Rose Hobart
8521,Holmes Herbert
8521,Halliwell Hobbes
8526,Jackie Chan
8526,Steve Coogan
8526,Cécile de France
8526,Jim Broadbent
8526,Ewen Bremner
8528,Vince Vaughn
8528,Christine Taylor
8528,Ben Stiller
8528,Rip Torn
8528,Justin Long
8529,Tom Hanks
8529,Catherine Zeta-Jones
8529,Stanley Tucci
8529,Chi McBride
8529,Diego Luna
8530,Gerard Butler
8530,Emily Mortimer
8530,Jack McElhone
8530,Sharon Small
8530,Katy Murphy
8531,Shawn Wayans
8531,Marlon Wayans
8531,Frankie Faison
8531,Terry Crews
8531,Faune Chambers Watkins
8532,Jeff Bridges
8532,Kim Basinger
8532,Jon Foster
8532,Mimi Rogers
8532,Elle Fanning
8533,Ryan Gosling
8533,Rachel McAdams
8533,Gena Rowlands
8533,James Garner
8533,Joan Allen
8534,Guy Pearce
8534,Jean-Claude Dreyfus
8534,Freddie Highmore
8534,Oanh Nguyen
8534,Philippine Leroy-Beaulieu
8535,Kevin Kline
8535,Ashley Judd
8535,Jonathan Pryce
8535,Kevin McNally
8535,Sandra Nelson
8542,Groucho Marx
8542,Chico Marx
8542,Harpo Marx
8542,Allan Jones
8542,Maureen O'Sullivan
8571,Natalie Wood
8571,Robert Culp
8571,Elliott Gould
8571,Dyan Cannon
8571,Horst Ebersberg
8574,Tim Conner
8574,Johnny Counterfit
8575,Audrey Tautou
8575,Faudel
8575,Eric Savin
8575,Nathalie Besançon
8575,Lysiane Meis
8577,Oliver Stone
8577,Juanita Vera
8577,Fidel Castro
8577,Che Guevara
8577,John F. Kennedy
8578,Felicity Mason
8578,Mungo McKay
8578,Rob Jenkins
8578,Lisa Cunningham
8578,Dirk Hunter
8580,Bernadette Peters
8580,Chip Zien
8580,Joanna Gleason
8580,Tom Aldredge
8580,Robert Westenberg
8581,Noah Wyle
8581,Anthony Michael Hall
8581,Joey Slotnick
8581,J.G. Hertzler
8581,Wayne Pére
8582,Noam Chomsky
8582,Mark Achbar
8582,Edward S. Herman
8582,William F. Buckley Jr.
8582,Peter Jennings
8587,Rodney Bingenheimer
8587,Kim Fowley
8587,Exene Cervenka
8587,John Doe
8587,Courtney Love
8588,Heather Graham
8588,Joseph Fiennes
8588,Natascha McElhone
8588,Ulrich Thomsen
8588,Ian Hart
8591,Michael Paré
8591,Nancy Allen
8591,Eric Christmas
8591,Bobby Di Cicco
8591,Louise Latham
8593,Omar Epps
8593,Tupac Shakur
8593,Khalil Kain
8593,Jermaine Hopkins
8593,Cindy Herron
8596,Peter Sellers
8596,Herbert Lom
8596,Dyan Cannon
8596,Robert Webber
8596,Robert Loggia
8600,James Cagney
8600,Pat O’Brien
8600,Humphrey Bogart
8600,Ann Sheridan
8600,George Bancroft
8601,Jean Dasté
8601,Robert le Flon
8601,Du Verron
8601,Delphin
8601,Léon Larive
8604,Samy Naceri
8604,Frédéric Diefenthal
8604,Marion Cotillard
8604,Manuela Gourary
8604,Emma Wiklund
8605,Samy Naceri
8605,Frédéric Diefenthal
8605,Bernard Farcy
8605,Bai Ling
8605,Emma Wiklund
8607,Aya Okamoto
8607,Yoshiaki Umegaki
8607,Tohru Emori
8607,Satomi Korogi
8607,Mamiko Noto
8609,Buster Keaton
8609,Joe Roberts
8609,Natalie Talmadge
8609,Francis X. Bushman Jr.
8609,Craig Ward
8610,Steve Martin
8610,Lily Tomlin
8610,Victoria Tennant
8610,Madolyn Smith Osborne
8610,Richard Libertini
8611,Loretta Young
8611,Joseph Cotten
8611,Ethel Barrymore
8611,Charles Bickford
8611,Rose Hobart
8614,Goldie Hawn
8614,Kurt Russell
8614,Edward Herrmann
8614,Mike Hagerty
8614,Katherine Helmond
8617,Elizabeth Taylor
8617,Laurence Harvey
8617,Eddie Fisher
8617,Dina Merrill
